3969570399.0,47.397747071531136,8.545594138065955,31.008566,0.028520979,-0.03852535,0.84103507,-0.1370188,-0.056866698,-0.031690236,1540.0,1563.0,1584.0,1504.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.2573597,-0.05203103,0.0003852753,-0.23098621,0.19236213,-11.123057,0.329664
3970162396.0,47.39774591908207,8.5455953566248,31.5401,-0.019188238,-0.015643777,0.841035,0.070537105,-0.042894874,0.004482088,1582.0,1534.0,1591.0,1526.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.098053284,0.103501275,0.019490246,-0.52336437,1.0162208,-10.933987,0.32492
3970562397.0,47.397746401541205,8.545595283006802,31.944729,-0.0050583417,-0.003336141,0.841035,-0.030098239,0.028076936,-0.027158126,1568.0,1528.0,1502.0,1612.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.067296386,-0.039300755,-0.008685206,-0.15046431,-0.34254164,-9.879534,0.32257003
3971162397.0,47.39774656470647,8.545594379527655,32.61336,-0.004930265,-0.008083261,0.84103507,-0.0502508,0.015701689,0.04178812,1584.0,1514.0,1537.0,1565.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.081797995,0.07002649,0.04638199,0.05943226,0.9386241,-8.897924,0.33590645
3971562396.0,47.39774650848235,8.545594541457493,33.110935,0.0053908746,-0.009018208,0.841035,-0.15201189,-0.006772679,0.01599242,1557.0,1519.0,1570.0,1558.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.04956091,-0.022319267,-0.017627561,0.19248511,0.06183625,-9.522789,0.3273309
3972170397.0,47.397746022276856,8.545594683096091,33.851757,-0.0048350035,-0.0035530494,0.84103507,-0.13367179,0.006212533,0.00066836434,1524.0,1581.0,1539.0,1577.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.061238945,0.02920395,0.012450637,0.49006668,-0.09620568,-11.445385,0.330678
3972562397.0,47.39774629405405,8.545593902398572,34.33508,0.0053321295,-0.015933143,0.841035,0.18918112,-0.005583329,-0.014222681,1608.0,1506.0,1561.0,1566.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.095905274,0.09833663,-0.044047732,-0.08816074,-0.87346816,-9.626887,0.33180398
3973162397.0,47.397746829708176,8.545595571354424,35.112793,0.0165334,0.018855799,0.841035,-0.03955746,0.07790143,-0.00067844515,1595.0,1526.0,1574.0,1553.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.035357535,0.11336146,-0.016442953,-0.037638843,-1.787986,-8.679645,0.344724
3973570399.0,47.397747233483,8.545594811470977,35.666016,-0.008067825,0.0035546373,0.841035,0.112953365,-0.09919054,-0.024577554,1595.0,1548.0,1544.0,1590.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.086137526,-0.041207023,-0.009438877,0.09156461,-0.6307122,-11.338158,0.33075202
3974162398.0,47.39774790441637,8.545593787252876,36.705956,0.0062520695,0.004300028,0.841035,0.012580654,0.14677092,0.0074420427,1655.0,1659.0,1692.0,1626.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.17376678,0.022579174,0.04376903,-0.006005509,1.203376,-11.27503,0.34086603
3974562397.0,47.39774764437714,8.545594836523104,37.71104,0.022823006,-0.0029229757,0.84103507,0.19360031,-0.007925688,-0.008448072,1660.0,1660.0,1710.0,1614.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.047540534,0.035210423,-0.015781688,0.08048464,0.08825601,-10.436478,0.3267818
3975170397.0,47.39774708943948,8.545595531164023,39.34842,-0.0030296987,0.0017605417,0.84103507,0.06985589,0.014252037,-0.008719603,1618.0,1634.0,1594.0,1627.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.07024961,0.05291126,-0.007937076,0.2057776,1.4312073,-10.720434,0.35144
3975562396.0,47.39774664237544,8.545595671564065,40.35047,-0.006820149,-0.0053468067,0.84103507,-0.0490319,-0.025591932,-0.0029017583,1617.0,1665.0,1603.0,1669.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.006363154,-0.10665159,-0.035284206,0.25255293,0.6756374,-11.443442,0.329924
3976162398.0,47.397746657090046,8.54559513082665,41.972,-0.0026228412,0.0018037489,0.84103507,-0.045188762,0.06426552,0.01746115,1652.0,1628.0,1680.0,1589.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.17309175,0.02905356,0.0047377064,-0.5577321,1.1424526,-10.679434,0.33251798
3976570399.0,47.39774616268018,8.545596997078949,43.10502,-0.017060934,0.0064997734,0.84103507,-0.05363545,-0.002878447,-0.006404029,1653.0,1635.0,1634.0,1659.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.087099105,0.0013271059,-0.011910521,0.54834926,0.07520537,-10.607624,0.327904
3977162397.0,47.397745997131054,8.54559967307191,44.828682,-0.043716058,0.026538718,0.84103507,0.003375835,-0.020249268,-0.010081735,1637.0,1637.0,1631.0,1622.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.048048295,0.00769734,-0.030250952,0.5170231,1.3160734,-8.45025,0.33348203
3977562402.0,47.39774662919705,8.545598032408204,45.954063,0.002700546,-0.0037477445,0.84103507,0.2038149,-0.12015026,-0.0040632547,1660.0,1609.0,1630.0,1666.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.042931493,-0.07274243,-0.0070943753,-0.40081483,0.35659784,-8.3909235,0.32022202
3978162398.0,47.39774799504689,8.545594653069376,47.68932,0.03251643,0.0002050958,0.84103507,0.17540626,-0.0023551446,-0.029305715,1703.0,1585.0,1604.0,1683.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.022008648,-0.058921333,0.0035527258,0.6332986,-0.66980016,-8.457474,0.34770697
3978562396.0,47.39774761926165,8.545593919094033,48.847443,0.0046786754,-0.01185227,0.84103507,0.024514545,-0.02400919,0.0132581685,1668.0,1641.0,1595.0,1687.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.09564842,-0.06666855,0.0118192965,-0.1043564,-2.3453717,-11.210278,0.33035296
3979170404.0,47.39774612152674,8.545595176072677,50.665028,-0.02098994,-0.011396713,0.84103507,-0.21892992,-0.053585604,0.0012283435,1642.0,1634.0,1607.0,1672.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.064931385,-0.03492885,0.012116183,0.38407847,-1.9529516,-9.095233,0.33432603
3979562398.0,47.397745874528496,8.545596265967054,51.808266,-0.016504558,0.0017261454,0.8410351,-0.054352395,0.040293355,0.021004628,1624.0,1663.0,1643.0,1642.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.020073043,0.007476662,-0.030711928,-0.16999575,1.0062373,-9.442836,0.328928
