4920610397.0,47.39774786233671,8.545596888360315,31.021025,-0.018950138,0.034799278,0.88817,-0.0282863,-0.01971661,0.009396245,1557.0,1550.0,1586.0,1517.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.06768494,-0.14303763,0.012769487,0.44872954,0.69081587,-11.542563,0.34403002
4921010397.0,47.39774736583706,8.545596722674047,31.353079,-0.011617686,0.01714564,0.88817,-0.08889147,-0.067843705,-0.023783043,1555.0,1559.0,1569.0,1559.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.18475507,0.044775248,0.010703009,0.93733084,-1.0653114,-11.359287,0.34122795
4921610397.0,47.39774686640486,8.545594038379205,31.974329,-0.017619656,-0.013483398,0.88817,-0.011921997,-0.05157615,0.008002452,1515.0,1558.0,1538.0,1539.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.0727641,0.0034445156,-0.031988107,0.48893464,0.6355816,-10.077655,0.32989997
4922010396.0,47.397747904803104,8.545594146361314,32.409386,0.023785267,0.010729666,0.88817,0.15053518,0.04029114,-0.014508128,1479.0,1630.0,1567.0,1532.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.16948687,0.034577712,-0.035241216,0.34886822,0.5191606,-10.386967,0.343324
4922610397.0,47.39774825985386,8.545596252468581,33.098366,-0.0061039897,0.031718213,0.88817,0.018184192,-0.018514259,-0.014299348,1575.0,1532.0,1527.0,1585.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.05666557,0.005023059,-0.013945716,-0.409883,2.5613751,-10.556352,0.339666
4923010397.0,47.3977473368946,8.545598019892703,33.58543,-0.029268332,0.026145443,0.88817,-0.13435948,0.0102459295,-0.0021162066,1577.0,1556.0,1581.0,1543.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.05122806,0.035021525,0.026979895,0.13242373,-0.59973454,-10.055975,0.33077824
4923610397.0,47.39774708010124,8.545597807921627,34.339268,0.0058223093,0.018035876,0.88817,0.082844295,-0.08275217,-0.011266187,1568.0,1564.0,1560.0,1557.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.003555061,-0.05290774,0.01871971,0.44274896,-0.08912146,-9.779402,0.3280235
4924010396.0,47.39774718419494,8.545596003272612,34.867027,0.0010960071,-0.014533879,0.88817,0.120720804,-0.13509698,0.029573461,1535.0,1600.0,1581.0,1551.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.050309516,-0.06387451,-0.010905593,-0.13906355,1.5524992,-11.73015,0.32798398
4924610397.0,47.397746823303066,8.545595570499183,35.72982,-0.033030283,0.0018229397,0.88817,-0.044894923,0.006296609,-0.026512062,1522.0,1574.0,1572.0,1532.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.14812127,0.0045881364,-0.0069726156,0.03929104,1.7068337,-9.866606,0.333874
4925010397.0,47.39774617675924,8.545595204188073,36.36635,-0.017738186,-0.0135752605,0.88817,0.13637815,-0.076067254,0.023152279,1650.0,1663.0,1671.0,1639.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.05631036,-0.012071363,-0.0027352194,-0.20429376,1.6837572,-11.554082,0.32421
