timestamp,lat,lon,alt,roll_body,pitch_body,yaw_body,roll_speed,pitch_speed,yaw_speed,actuators_output_0,actuators_output_1,actuators_output_2,actuators_output_3,actuators_output_4,actuators_output_5,actuators_output_6,actuators_output_7,actuators_output_8,actuators_output_9,actuators_output_10,actuators_output_11,sensor_gyro_rad_0,sensor_gyro_rad_1,sensor_gyro_rad_2,sensor_acc_0,sensor_acc_1,sensor_acc_2,cpuload
3283162396.0,47.39724998802036,8.547955762596134,60.622784,0.08252215,-0.47808316,-1.2715375,-0.01703327,-0.001925661,0.0067616617,1579.0,1505.0,1515.0,1582.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.024601044,0.13724078,-0.004607005,-4.340712,-2.1945548,-9.28622,0.33548802
3283562397.0,47.39725577277171,8.54793158142427,60.6456,0.05461339,-0.4824197,-1.2715375,0.10315528,0.0011990995,-0.01794046,1534.0,1560.0,1550.0,1548.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.11488066,-0.0139420815,0.0033006296,-4.6054187,-1.8436786,-7.34748,0.33508134
3284162399.0,47.3972634610765,8.547893541158167,60.62812,0.07275697,-0.4662194,-1.2715375,0.039259527,0.09852288,0.0007914057,1532.0,1551.0,1582.0,1508.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.16793042,0.08560888,-0.04292122,-4.137269,-1.2985471,-7.986024,0.32531857
3284562396.0,47.39726922514667,8.547868402510652,60.601185,0.05511546,-0.47521567,-1.2715375,0.101730265,-0.06261118,0.0068589244,1599.0,1526.0,1549.0,1571.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.0067128693,0.07420866,-0.015046133,-4.6757584,-1.819783,-8.931286,0.34745598
3285162397.0,47.39727784602208,8.547830026149454,60.61669,0.0725286,-0.4613702,-1.2715375,0.14570586,0.10620416,-0.018817607,1535.0,1559.0,1570.0,1518.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.14700837,-0.0654332,-0.0073157484,-4.3912177,0.32432935,-6.612326,0.33200675
3285562396.0,47.397283096217386,8.547804120159311,60.62504,0.0756193,-0.47771296,-1.2715375,0.04947751,-0.03369237,-0.017433528,1544.0,1568.0,1532.0,1562.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.107476845,-0.051844656,-0.015513836,-4.6674175,-2.8655725,-7.1928425,0.3203004
3286162396.0,47.39729099904922,8.547767009755376,60.64328,0.05851789,-0.47829312,-1.2715375,-0.039962325,-0.035418145,-0.008855874,1582.0,1496.0,1486.0,1594.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.08690053,-0.060385626,0.025161987,-4.4650707,-1.916969,-8.412828,0.333714
3286562398.0,47.397296881567605,8.547742872741583,60.600433,0.07538036,-0.4832883,-1.2715375,0.023649001,-0.0058206487,0.0033802807,1563.0,1546.0,1510.0,1593.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.019460618,-0.06739289,0.053423647,-4.8556814,0.512082,-8.316738,0.34013802
3287162397.0,47.39730505515417,8.547704189196189,60.56944,0.055512287,-0.47083962,-1.2715375,-0.046988666,-0.030544152,0.008198078,1507.0,1595.0,1545.0,1551.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.047713976,-0.036386233,0.0060892114,-4.0971246,-0.5415397,-10.61269,0.333858
3287562396.0,47.397309369735886,8.547679151813371,60.57868,0.07997747,-0.48663613,-1.2715375,0.06793842,-0.06181914,-0.00923322,1524.0,1599.0,1560.0,1561.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,0.032252673,-0.068484455,-0.002691306,-4.5504794,-0.20800266,-9.08929,0.333946
3288162401.0,47.39731715460127,8.54764289990129,60.624725,0.063793644,-0.4934443,-1.2715375,-0.0989167,-0.046442103,0.003138288,1557.0,1540.0,1543.0,1575.0,1500.0,1500.0,900.0,900.0,1500.0,1500.0,1500.0,1500.0,-0.1378229,0.04839187,0.0013872555,-4.5795,1.266035,-7.0054507,0.33870202
