-137.675, -327.439, 17.385, 40.700
-137.956, -329.162, 17.500, 40.800
-138.271, -330.884, 17.525, 40.900
-138.622, -332.594, 17.410, 41.000
-139.008, -334.274, 17.146, 41.100
-139.422, -335.912, 16.779, 41.200
-139.865, -337.503, 16.366, 41.300
-140.333, -339.043, 15.956, 41.400
-140.826, -340.536, 15.585, 41.500
-141.339, -341.987, 15.289, 41.600
-141.873, -343.407, 15.091, 41.700
-142.425, -344.806, 14.995, 41.800
-142.995, -346.193, 14.985, 41.900
-143.584, -347.576, 15.041, 42.000
-144.192, -348.960, 15.144, 42.100
-144.820, -350.348, 15.280, 42.200
-145.470, -351.742, 15.439, 42.300
-146.140, -353.145, 15.615, 42.400
-146.831, -354.559, 15.804, 42.500
-147.543, -355.983, 16.003, 42.600
-148.273, -357.421, 16.209, 42.700
-149.021, -358.873, 16.419, 42.800
-149.787, -360.340, 16.631, 42.900
-150.568, -361.823, 16.843, 43.000
-151.364, -363.321, 17.053, 43.100
-152.175, -364.835, 17.259, 43.200
-152.999, -366.365, 17.461, 43.300
-153.835, -367.911, 17.657, 43.400
-154.682, -369.473, 17.847, 43.500
-155.539, -371.051, 18.029, 43.600
-156.406, -372.643, 18.205, 43.700
-157.281, -374.251, 18.373, 43.800
-158.163, -375.873, 18.536, 43.900
-159.052, -377.510, 18.694, 44.000
-159.946, -379.162, 18.847, 44.100
-160.845, -380.829, 18.999, 44.200
-161.748, -382.511, 19.150, 44.300
-162.654, -384.208, 19.302, 44.400
-163.563, -385.920, 19.455, 44.500
-164.474, -387.649, 19.611, 44.600
-165.387, -389.396, 19.770, 44.700
-166.299, -391.160, 19.932, 44.800
-167.211, -392.944, 20.099, 44.900
-168.123, -394.746, 20.269, 45.000
-169.032, -396.569, 20.444, 45.100
-169.939, -398.413, 20.622, 45.200
-170.843, -400.279, 20.804, 45.300
-171.743, -402.166, 20.989, 45.400
-172.639, -404.076, 21.175, 45.500
-173.529, -406.010, 21.358, 45.600
-174.412, -407.965, 21.525, 45.700
-175.287, -409.940, 21.658, 45.800
-176.149, -411.931, 21.715, 45.900
-176.992, -413.927, 21.637, 46.000
-177.808, -415.914, 21.393, 46.100
-178.589, -417.879, 21.009, 46.200
-179.332, -419.812, 20.546, 46.300
-180.033, -421.710, 20.054, 46.400
-180.693, -423.572, 19.575, 46.500
-181.313, -425.400, 19.142, 46.600
-181.897, -427.201, 18.786, 46.700
-182.448, -428.981, 18.529, 46.800
-182.970, -430.749, 18.366, 46.900
-183.470, -432.513, 18.288, 47.000
-183.950, -434.278, 18.279, 47.100
-184.416, -436.050, 18.326, 47.200
-184.869, -437.833, 18.415, 47.300
-185.311, -439.629, 18.537, 47.400
-185.746, -441.440, 18.686, 47.500
-186.175, -443.270, 18.854, 47.600
-186.599, -445.119, 19.038, 47.700
-187.018, -446.988, 19.234, 47.800
-187.434, -448.879, 19.439, 47.900
-187.847, -450.792, 19.652, 48.000
-188.256, -452.727, 19.870, 48.100
-188.664, -454.686, 20.093, 48.200
-189.069, -456.667, 20.319, 48.300
-189.473, -458.673, 20.547, 48.400
-189.875, -460.701, 20.776, 48.500
-190.275, -462.754, 21.007, 48.600
-190.675, -464.830, 21.237, 48.700
-191.073, -466.930, 21.468, 48.800
-191.471, -469.053, 21.699, 48.900
-191.868, -471.200, 21.928, 49.000
-192.264, -473.371, 22.157, 49.100
-192.660, -475.565, 22.385, 49.200
-193.054, -477.782, 22.612, 49.300
-193.448, -480.022, 22.837, 49.400
-193.841, -482.285, 23.060, 49.500
-194.233, -484.570, 23.283, 49.600
-194.624, -486.879, 23.503, 49.700
-195.013, -489.210, 23.721, 49.800
-195.402, -491.563, 23.938, 49.900
-195.789, -493.938, 24.151, 50.000
-196.175, -496.334, 24.360, 50.100
-196.609, -498.736, 24.419, 50.200
-197.136, -501.113, 24.313, 50.300
-197.772, -503.446, 24.074, 50.400
-198.524, -505.720, 23.696, 50.500
-199.371, -507.931, 23.134, 50.600
-200.293, -510.084, 22.458, 50.700
-201.324, -512.154, 21.933, 50.800
-202.436, -514.153, 21.491, 50.900
-203.638, -516.079, 21.438, 51.000
-204.910, -517.961, 21.883, 51.100
-206.231, -519.832, 22.603, 51.200
-207.519, -521.750, 22.994, 51.300
-208.690, -523.739, 22.697, 51.400
-209.737, -525.769, 21.898, 51.500
-210.662, -527.823, 20.910, 51.600
-211.478, -529.895, 19.982, 51.700
-212.184, -532.014, 19.174, 51.800
-212.775, -534.173, 18.440, 51.900
-213.248, -536.361, 17.922, 52.000
-213.604, -538.567, 17.736, 52.100
-213.844, -540.786, 17.974, 52.200
-213.973, -543.013, 18.679, 52.300
-213.997, -545.243, 19.823, 52.400
-213.923, -547.475, 21.191, 52.500
-213.769, -549.745, 22.669, 52.600
